run_id,context_transparency_condition,smm_mode,speaker_order_seed,status,timestamp,completed_at,rounds,agent_turns,agent_tool_calls,agent_tool_messages,memory_updates,total_messages,input_tokens,output_tokens,total_tokens,tokens_per_correct_decision,runtime_seconds,final_candidate,decision_method,correct_candidate,decision_correct,mean_pairwise_memory_similarity,min_pairwise_memory_similarity,max_pairwise_memory_similarity,smm_similarity,smm_evidence_share,smm_quality,smm_quality_method,metadata_file,votes_candidate_a,votes_candidate_b,votes_candidate_c,votes_candidate_d,similarity_agent_1_agent_2,similarity_agent_1_agent_3,similarity_agent_2_agent_3
moderate_baseline_20260606_092841_028,moderate,baseline,moderate_baseline_20260606_092841_028,completed,20260608_012535,2026-06-08T01:26:12+0200,2,6,0,0,0,6,15352,4593,19945,104018.49,36.8002,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_028/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_029,moderate,baseline,moderate_baseline_20260606_092841_029,completed,20260608_012615,2026-06-08T01:27:19+0200,3,9,1,2,0,11,32426,7986,40412,104018.49,64.5467,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_029/metadata.json,0,0,0,3,,,
moderate_baseline_20260606_092841_030,moderate,baseline,moderate_baseline_20260606_092841_030,completed,20260608_012722,2026-06-08T01:28:25+0200,3,9,1,2,0,11,31219,7785,39004,104018.49,63.0335,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_030/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_031,moderate,baseline,moderate_baseline_20260606_092841_031,completed,20260608_012828,2026-06-08T01:30:16+0200,4,12,1,2,0,14,46104,13360,59464,104018.49,108.0389,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_031/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_032,moderate,baseline,moderate_baseline_20260606_092841_032,completed,20260608_013020,2026-06-08T01:31:01+0200,2,6,1,2,0,8,20236,5144,25380,104018.49,41.2623,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_032/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_033,moderate,baseline,moderate_baseline_20260606_092841_033,completed,20260608_013105,2026-06-08T01:31:44+0200,2,6,0,0,0,6,15610,4847,20457,104018.49,38.9603,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_033/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_034,moderate,baseline,moderate_baseline_20260606_092841_034,completed,20260608_013147,2026-06-08T01:32:33+0200,2,6,0,0,0,6,15455,5782,21237,104018.49,45.9324,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_034/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_035,moderate,baseline,moderate_baseline_20260606_092841_035,completed,20260608_013236,2026-06-08T01:34:18+0200,4,12,1,2,0,14,43025,12766,55791,104018.49,102.1362,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_035/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_036,moderate,baseline,moderate_baseline_20260606_092841_036,completed,20260608_013421,2026-06-08T01:35:07+0200,2,6,1,2,0,8,20994,5759,26753,104018.49,46.4125,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_036/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_037,moderate,baseline,moderate_baseline_20260606_092841_037,completed,20260608_013511,2026-06-08T01:36:28+0200,3,9,1,2,0,11,31448,9728,41176,104018.49,77.7523,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_037/metadata.json,0,0,0,3,,,
moderate_baseline_20260606_092841_038,moderate,baseline,moderate_baseline_20260606_092841_038,completed,20260608_013631,2026-06-08T01:37:08+0200,2,6,1,2,0,8,20057,4539,24596,104018.49,36.5644,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_038/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_039,moderate,baseline,moderate_baseline_20260606_092841_039,completed,20260608_013711,2026-06-08T01:37:56+0200,2,6,0,0,0,6,16220,5632,21852,104018.49,44.9485,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_039/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_040,moderate,baseline,moderate_baseline_20260606_092841_040,completed,20260608_013759,2026-06-08T01:39:08+0200,3,9,0,0,0,9,26500,8582,35082,104018.49,68.41,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_040/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_041,moderate,baseline,moderate_baseline_20260606_092841_041,completed,20260608_013911,2026-06-08T01:39:55+0200,2,6,1,2,0,8,19334,5525,24859,104018.49,44.2359,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_041/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_042,moderate,baseline,moderate_baseline_20260606_092841_042,completed,20260608_013958,2026-06-08T01:40:41+0200,2,6,1,2,0,8,19067,5402,24469,104018.49,43.5605,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_042/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_043,moderate,baseline,moderate_baseline_20260606_092841_043,completed,20260608_014044,2026-06-08T01:41:30+0200,2,6,0,0,0,6,16222,5747,21969,104018.49,45.8611,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_043/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_044,moderate,baseline,moderate_baseline_20260606_092841_044,completed,20260608_014133,2026-06-08T01:42:20+0200,2,6,0,0,0,6,15291,5899,21190,104018.49,47.1124,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_044/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_045,moderate,baseline,moderate_baseline_20260606_092841_045,completed,20260608_014223,2026-06-08T01:43:39+0200,3,9,1,2,0,11,31956,9512,41468,104018.49,76.0202,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_045/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_046,moderate,baseline,moderate_baseline_20260606_092841_046,completed,20260608_014342,2026-06-08T01:44:37+0200,2,6,2,4,0,10,23262,6859,30121,104018.49,54.7243,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_046/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_047,moderate,baseline,moderate_baseline_20260606_092841_047,completed,20260608_014440,2026-06-08T01:45:41+0200,2,6,2,4,0,10,24790,7630,32420,104018.49,60.6932,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_047/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_048,moderate,baseline,moderate_baseline_20260606_092841_048,completed,20260608_014544,2026-06-08T01:46:42+0200,2,6,2,4,0,10,26594,7317,33911,104018.49,58.5567,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_048/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_049,moderate,baseline,moderate_baseline_20260606_092841_049,completed,20260608_014645,2026-06-08T01:48:01+0200,3,9,2,4,0,13,36776,9328,46104,104018.49,75.545,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_049/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_050,moderate,baseline,moderate_baseline_20260606_092841_050,completed,20260608_014804,2026-06-08T01:48:49+0200,2,6,1,2,0,8,21008,5577,26585,104018.49,44.8372,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_050/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_051,moderate,baseline,moderate_baseline_20260606_092841_051,completed,20260608_014852,2026-06-08T01:49:28+0200,2,6,0,0,0,6,15590,4511,20101,104018.49,36.3148,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_051/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_052,moderate,baseline,moderate_baseline_20260606_092841_052,completed,20260608_014931,2026-06-08T01:50:18+0200,2,6,1,2,0,8,18841,5774,24615,104018.49,46.1437,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_052/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_053,moderate,baseline,moderate_baseline_20260606_092841_053,completed,20260608_015020,2026-06-08T01:51:41+0200,3,9,3,6,0,15,44897,9962,54859,104018.49,80.1908,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_053/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_054,moderate,baseline,moderate_baseline_20260606_092841_054,completed,20260608_015144,2026-06-08T01:53:30+0200,4,12,1,2,0,14,44277,13206,57483,104018.49,106.5407,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_054/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_055,moderate,baseline,moderate_baseline_20260606_092841_055,completed,20260608_015333,2026-06-08T01:54:34+0200,3,9,0,0,0,9,26446,7605,34051,104018.49,60.7473,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_055/metadata.json,0,0,0,3,,,
moderate_baseline_20260606_092841_056,moderate,baseline,moderate_baseline_20260606_092841_056,completed,20260608_015437,2026-06-08T01:55:23+0200,2,6,0,0,0,6,16266,5684,21950,104018.49,45.6097,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_056/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_057,moderate,baseline,moderate_baseline_20260606_092841_057,completed,20260608_015526,2026-06-08T01:56:18+0200,2,6,2,4,0,10,25107,6442,31549,104018.49,51.6611,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_057/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_058,moderate,baseline,moderate_baseline_20260606_092841_058,completed,20260608_015621,2026-06-08T01:57:16+0200,2,6,1,2,0,8,19006,6923,25929,104018.49,55.0658,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_058/metadata.json,0,0,0,3,,,
moderate_baseline_20260606_092841_059,moderate,baseline,moderate_baseline_20260606_092841_059,completed,20260608_015719,2026-06-08T01:57:58+0200,2,6,0,0,0,6,15401,4883,20284,104018.49,39.2561,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_059/metadata.json,0,0,0,3,,,
moderate_baseline_20260606_092841_060,moderate,baseline,moderate_baseline_20260606_092841_060,completed,20260608_015801,2026-06-08T01:58:49+0200,2,6,0,0,0,6,15798,6082,21880,104018.49,48.147,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_060/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_061,moderate,baseline,moderate_baseline_20260606_092841_061,completed,20260608_015852,2026-06-08T01:59:58+0200,3,8,1,2,0,10,29521,8152,37673,104018.49,65.076,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_061/metadata.json,0,0,0,3,,,
moderate_baseline_20260606_092841_062,moderate,baseline,moderate_baseline_20260606_092841_062,completed,20260608_020001,2026-06-08T02:01:19+0200,3,9,3,6,0,15,43123,9424,52547,104018.49,77.8926,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_062/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_063,moderate,baseline,moderate_baseline_20260606_092841_063,completed,20260608_020122,2026-06-08T02:02:03+0200,2,6,0,0,0,6,15401,5138,20539,104018.49,41.3466,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_063/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_064,moderate,baseline,moderate_baseline_20260606_092841_064,completed,20260608_020206,2026-06-08T02:04:08+0200,4,12,4,8,0,20,65808,15084,80892,104018.49,121.9391,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_064/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_065,moderate,baseline,moderate_baseline_20260606_092841_065,completed,20260608_020411,2026-06-08T02:05:16+0200,2,6,2,4,0,10,25762,8115,33877,104018.49,64.6837,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_065/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_066,moderate,baseline,moderate_baseline_20260606_092841_066,completed,20260608_020519,2026-06-08T02:06:09+0200,2,6,2,4,0,10,24666,6227,30893,104018.49,50.1265,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_066/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_067,moderate,baseline,moderate_baseline_20260606_092841_067,completed,20260608_020612,2026-06-08T02:06:52+0200,2,6,0,0,0,6,15587,5000,20587,104018.49,39.8558,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_067/metadata.json,0,0,0,3,,,
moderate_baseline_20260606_092841_068,moderate,baseline,moderate_baseline_20260606_092841_068,completed,20260608_020655,2026-06-08T02:07:30+0200,2,6,0,0,0,6,15264,4311,19575,104018.49,34.7762,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_068/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_069,moderate,baseline,moderate_baseline_20260606_092841_069,completed,20260608_020733,2026-06-08T02:08:40+0200,3,9,0,0,0,9,25206,8342,33548,104018.49,66.7026,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_069/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_070,moderate,baseline,moderate_baseline_20260606_092841_070,completed,20260608_020843,2026-06-08T02:09:59+0200,3,9,1,2,0,11,32556,9458,42014,104018.49,75.5423,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_070/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_071,moderate,baseline,moderate_baseline_20260606_092841_071,completed,20260608_021002,2026-06-08T02:10:44+0200,2,6,0,0,0,6,15463,5295,20758,104018.49,42.1831,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_071/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_072,moderate,baseline,moderate_baseline_20260606_092841_072,completed,20260608_021047,2026-06-08T02:12:40+0200,5,15,0,0,0,15,53492,13804,67296,104018.49,113.4113,,max_round_no_majority,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_072/metadata.json,0,1,1,1,,,
moderate_baseline_20260606_092841_073,moderate,baseline,moderate_baseline_20260606_092841_073,completed,20260608_021243,2026-06-08T02:13:49+0200,2,6,2,4,0,10,25434,8231,33665,104018.49,65.2225,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_073/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_074,moderate,baseline,moderate_baseline_20260606_092841_074,completed,20260608_021352,2026-06-08T02:14:33+0200,2,6,0,0,0,6,15266,5147,20413,104018.49,40.8992,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_074/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_075,moderate,baseline,moderate_baseline_20260606_092841_075,completed,20260608_021436,2026-06-08T02:15:19+0200,2,6,1,2,0,8,21374,5314,26688,104018.49,43.1284,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_075/metadata.json,0,0,0,3,,,
moderate_baseline_20260606_092841_076,moderate,baseline,moderate_baseline_20260606_092841_076,completed,20260608_021522,2026-06-08T02:16:05+0200,2,6,1,2,0,8,20251,5301,25552,104018.49,42.7111,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_076/metadata.json,0,0,0,3,,,
moderate_baseline_20260606_092841_077,moderate,baseline,moderate_baseline_20260606_092841_077,completed,20260608_021608,2026-06-08T02:16:53+0200,2,6,0,0,0,6,15969,5626,21595,104018.49,44.7475,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_077/metadata.json,0,0,0,3,,,
moderate_baseline_20260606_092841_078,moderate,baseline,moderate_baseline_20260606_092841_078,completed,20260608_021656,2026-06-08T02:18:13+0200,3,9,2,4,0,13,36432,9576,46008,104018.49,77.546,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_078/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_079,moderate,baseline,moderate_baseline_20260606_092841_079,completed,20260608_021816,2026-06-08T02:19:28+0200,3,8,3,6,0,14,39890,8989,48879,104018.49,72.2041,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_079/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_080,moderate,baseline,moderate_baseline_20260606_092841_080,completed,20260608_021932,2026-06-08T02:20:22+0200,2,6,1,2,0,8,20816,6259,27075,104018.49,49.8561,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_080/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_081,moderate,baseline,moderate_baseline_20260606_092841_081,completed,20260608_022025,2026-06-08T02:21:33+0200,3,9,1,2,0,11,30431,8445,38876,104018.49,67.296,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_081/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_082,moderate,baseline,moderate_baseline_20260606_092841_082,completed,20260608_022136,2026-06-08T02:23:31+0200,4,12,2,4,0,16,49600,14256,63856,104018.49,114.7933,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_082/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_083,moderate,baseline,moderate_baseline_20260606_092841_083,completed,20260608_022334,2026-06-08T02:25:12+0200,4,12,1,2,0,14,43876,12244,56120,104018.49,97.9015,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_083/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_084,moderate,baseline,moderate_baseline_20260606_092841_084,completed,20260608_022515,2026-06-08T02:26:02+0200,2,6,1,2,0,8,19971,5942,25913,104018.49,47.4884,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_084/metadata.json,0,0,0,3,,,
moderate_baseline_20260606_092841_085,moderate,baseline,moderate_baseline_20260606_092841_085,completed,20260608_022605,2026-06-08T02:26:42+0200,2,6,0,0,0,6,15565,4517,20082,104018.49,36.3673,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_085/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_086,moderate,baseline,moderate_baseline_20260606_092841_086,completed,20260608_022645,2026-06-08T02:27:49+0200,2,6,3,6,0,12,29986,7991,37977,104018.49,64.0709,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_086/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_087,moderate,baseline,moderate_baseline_20260606_092841_087,completed,20260608_022752,2026-06-08T02:28:41+0200,2,6,1,2,0,8,19423,6110,25533,104018.49,48.5488,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_087/metadata.json,0,0,0,3,,,
moderate_baseline_20260606_092841_088,moderate,baseline,moderate_baseline_20260606_092841_088,completed,20260608_022844,2026-06-08T02:29:59+0200,3,9,1,2,0,11,30923,9429,40352,104018.49,74.8116,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_088/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_089,moderate,baseline,moderate_baseline_20260606_092841_089,completed,20260608_023002,2026-06-08T02:30:41+0200,2,6,0,0,0,6,15455,4890,20345,104018.49,39.2962,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_089/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_090,moderate,baseline,moderate_baseline_20260606_092841_090,completed,20260608_023044,2026-06-08T02:31:34+0200,2,6,1,2,0,8,20431,6267,26698,104018.49,50.0941,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_090/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_091,moderate,baseline,moderate_baseline_20260606_092841_091,completed,20260608_023137,2026-06-08T02:32:35+0200,2,6,3,6,0,12,27861,7267,35128,104018.49,57.7642,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_091/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_092,moderate,baseline,moderate_baseline_20260606_092841_092,completed,20260608_023238,2026-06-08T02:33:46+0200,3,9,1,2,0,11,31367,8464,39831,104018.49,67.4915,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_092/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_093,moderate,baseline,moderate_baseline_20260606_092841_093,completed,20260608_023349,2026-06-08T02:35:04+0200,3,9,1,2,0,11,30955,9402,40357,104018.49,74.9319,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_093/metadata.json,0,0,0,3,,,
moderate_baseline_20260606_092841_094,moderate,baseline,moderate_baseline_20260606_092841_094,completed,20260608_023507,2026-06-08T02:36:43+0200,4,12,3,6,0,18,59190,11660,70850,104018.49,95.661,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_094/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_095,moderate,baseline,moderate_baseline_20260606_092841_095,completed,20260608_023646,2026-06-08T02:37:48+0200,2,6,2,4,0,10,24847,7797,32644,104018.49,62.0327,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_095/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_096,moderate,baseline,moderate_baseline_20260606_092841_096,completed,20260608_023751,2026-06-08T02:38:38+0200,2,6,1,2,0,8,19140,5974,25114,104018.49,47.6375,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_096/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_097,moderate,baseline,moderate_baseline_20260606_092841_097,completed,20260608_023842,2026-06-08T02:39:41+0200,2,6,4,8,0,14,35391,7272,42663,104018.49,58.3942,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_097/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_098,moderate,baseline,moderate_baseline_20260606_092841_098,completed,20260608_023944,2026-06-08T02:40:53+0200,3,9,1,2,0,11,30634,8555,39189,104018.49,68.732,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_098/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_099,moderate,baseline,moderate_baseline_20260606_092841_099,completed,20260608_024056,2026-06-08T02:41:44+0200,2,6,0,0,0,6,15968,6116,22084,104018.49,48.4863,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_099/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_100,moderate,baseline,moderate_baseline_20260606_092841_100,completed,20260608_024147,2026-06-08T02:42:37+0200,2,6,2,4,0,10,24460,6184,30644,104018.49,49.6032,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_100/metadata.json,0,3,0,0,,,
moderate_treatment_20260606_092841_001,moderate,treatment,moderate_treatment_20260606_092841_001,completed,20260606_224201,2026-06-06T22:50:29+0200,3,9,5,10,27,19,178984,96449,275433,320773.78,507.7544,Candidate C,consensus,Candidate C,1,0.958195,0.953326,0.964432,0.958195,0.888889,0.851729,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260606_092841_001/metadata.json,0,0,3,0,0.953326,0.956828,0.964432
moderate_treatment_20260606_092841_002,moderate,treatment,moderate_treatment_20260606_092841_002,completed,20260606_225032,2026-06-06T23:07:24+0200,5,15,9,18,44,33,373974,189220,563194,320773.78,1011.5911,Candidate B,consensus,Candidate C,0,0.951457,0.94501,0.960151,0.951457,0.777778,0.740022,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260606_092841_002/metadata.json,0,3,0,0,0.960151,0.949209,0.94501
moderate_treatment_20260606_092841_003,moderate,treatment,moderate_treatment_20260606_092841_003,completed,20260606_230727,2026-06-06T23:12:00+0200,2,6,1,2,17,8,84949,52885,137834,320773.78,273.0411,Candidate A,consensus,Candidate C,0,0.950642,0.938996,0.963709,0.950642,0.722222,0.686575,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260606_092841_003/metadata.json,3,0,0,0,0.949221,0.963709,0.938996
moderate_treatment_20260606_092841_004,moderate,treatment,moderate_treatment_20260606_092841_004,completed,20260606_231203,2026-06-06T23:17:32+0200,2,6,7,14,18,20,126011,64585,190596,320773.78,328.4631,Candidate C,consensus,Candidate C,1,0.93898,0.935276,0.944603,0.93898,0.666667,0.625987,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260606_092841_004/metadata.json,0,0,3,0,0.937062,0.944603,0.935276
