run_id,context_transparency_condition,smm_mode,speaker_order_seed,status,timestamp,completed_at,rounds,agent_turns,agent_tool_calls,agent_tool_messages,memory_updates,total_messages,input_tokens,output_tokens,total_tokens,tokens_per_correct_decision,runtime_seconds,final_candidate,decision_method,correct_candidate,decision_correct,mean_pairwise_memory_similarity,min_pairwise_memory_similarity,max_pairwise_memory_similarity,smm_similarity,smm_evidence_share,smm_quality,smm_quality_method,metadata_file,votes_candidate_a,votes_candidate_b,votes_candidate_c,votes_candidate_d,similarity_emily_brooks_james_carter,similarity_emily_brooks_sarah_mitchell,similarity_james_carter_sarah_mitchell
moderate_baseline_20260602_165012_027,moderate,baseline,moderate_baseline_20260602_165012_027,completed,20260604_103444,2026-06-04T10:35:35+0200,2,6,3,6,0,12,29193,6125,35318,71820.13,51.7526,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_027/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_028,moderate,baseline,moderate_baseline_20260602_165012_028,completed,20260604_103539,2026-06-04T10:36:33+0200,2,6,2,4,0,10,24847,6502,31349,71820.13,53.6898,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_028/metadata.json,0,0,0,3,,,
moderate_baseline_20260602_165012_029,moderate,baseline,moderate_baseline_20260602_165012_029,completed,20260604_103636,2026-06-04T10:37:18+0200,2,6,0,0,0,6,16196,5048,21244,71820.13,42.4788,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_029/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_030,moderate,baseline,moderate_baseline_20260602_165012_030,completed,20260604_103721,2026-06-04T10:38:05+0200,2,6,0,0,0,6,15422,5316,20738,71820.13,44.0075,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_030/metadata.json,0,3,0,0,,,
moderate_baseline_20260602_165012_031,moderate,baseline,moderate_baseline_20260602_165012_031,completed,20260604_103809,2026-06-04T10:38:58+0200,2,6,1,2,0,8,19944,6007,25951,71820.13,49.8197,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_031/metadata.json,0,3,0,0,,,
moderate_baseline_20260602_165012_032,moderate,baseline,moderate_baseline_20260602_165012_032,completed,20260604_103901,2026-06-04T10:39:43+0200,2,6,1,2,0,8,20397,5011,25408,71820.13,41.6279,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_032/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_033,moderate,baseline,moderate_baseline_20260602_165012_033,completed,20260604_103947,2026-06-04T10:40:21+0200,2,6,0,0,0,6,15281,4003,19284,71820.13,34.7036,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_033/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_034,moderate,baseline,moderate_baseline_20260602_165012_034,completed,20260604_104024,2026-06-04T10:41:07+0200,2,6,2,4,0,10,24920,5097,30017,71820.13,42.8996,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_034/metadata.json,0,3,0,0,,,
moderate_baseline_20260602_165012_035,moderate,baseline,moderate_baseline_20260602_165012_035,completed,20260604_104110,2026-06-04T10:41:46+0200,2,6,1,2,0,8,19461,4222,23683,71820.13,35.5846,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_035/metadata.json,0,3,0,0,,,
moderate_baseline_20260602_165012_036,moderate,baseline,moderate_baseline_20260602_165012_036,completed,20260604_104149,2026-06-04T10:42:36+0200,2,6,1,2,0,8,19982,5634,25616,71820.13,47.0399,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_036/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_037,moderate,baseline,moderate_baseline_20260602_165012_037,completed,20260604_104239,2026-06-04T10:43:31+0200,3,9,0,0,0,9,25293,6069,31362,71820.13,51.7601,Candidate A,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_037/metadata.json,3,0,0,0,,,
moderate_baseline_20260602_165012_038,moderate,baseline,moderate_baseline_20260602_165012_038,completed,20260604_104333,2026-06-04T10:44:25+0200,2,6,2,4,0,10,25032,6236,31268,71820.13,51.8512,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_038/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_039,moderate,baseline,moderate_baseline_20260602_165012_039,completed,20260604_104428,2026-06-04T10:45:22+0200,2,6,4,8,0,14,33837,6316,40153,71820.13,53.4256,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_039/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_040,moderate,baseline,moderate_baseline_20260602_165012_040,completed,20260604_104525,2026-06-04T10:46:02+0200,2,6,0,0,0,6,15873,4533,20406,71820.13,37.6859,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_040/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_041,moderate,baseline,moderate_baseline_20260602_165012_041,completed,20260604_104606,2026-06-04T10:47:28+0200,3,9,1,2,0,11,32254,9878,42132,71820.13,81.9943,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_041/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_042,moderate,baseline,moderate_baseline_20260602_165012_042,completed,20260604_104731,2026-06-04T10:48:48+0200,3,9,3,6,0,15,40536,9214,49750,71820.13,77.224,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_042/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_043,moderate,baseline,moderate_baseline_20260602_165012_043,completed,20260604_104852,2026-06-04T10:49:47+0200,2,6,4,8,0,14,35829,6548,42377,71820.13,55.0059,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_043/metadata.json,0,0,0,3,,,
moderate_baseline_20260602_165012_044,moderate,baseline,moderate_baseline_20260602_165012_044,completed,20260604_104950,2026-06-04T10:50:53+0200,2,6,5,10,0,16,41811,7619,49430,71820.13,63.6667,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_044/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_045,moderate,baseline,moderate_baseline_20260602_165012_045,completed,20260604_105056,2026-06-04T10:51:33+0200,2,6,0,0,0,6,15433,4361,19794,71820.13,36.6799,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_045/metadata.json,0,3,0,0,,,
moderate_baseline_20260602_165012_046,moderate,baseline,moderate_baseline_20260602_165012_046,completed,20260604_105136,2026-06-04T10:52:15+0200,2,6,0,0,0,6,15762,4705,20467,71820.13,39.266,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_046/metadata.json,0,3,0,0,,,
moderate_baseline_20260602_165012_047,moderate,baseline,moderate_baseline_20260602_165012_047,completed,20260604_105219,2026-06-04T10:53:14+0200,3,9,0,0,0,9,25286,6603,31889,71820.13,54.6933,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_047/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_048,moderate,baseline,moderate_baseline_20260602_165012_048,completed,20260604_105316,2026-06-04T10:54:13+0200,3,9,2,4,0,13,35293,6702,41995,71820.13,56.6129,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_048/metadata.json,0,0,0,3,,,
moderate_baseline_20260602_165012_049,moderate,baseline,moderate_baseline_20260602_165012_049,completed,20260604_105417,2026-06-04T10:56:06+0200,4,12,4,8,0,20,65498,12843,78341,71820.13,109.1856,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_049/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_050,moderate,baseline,moderate_baseline_20260602_165012_050,completed,20260604_105609,2026-06-04T10:56:46+0200,2,6,0,0,0,6,15468,4377,19845,71820.13,36.7805,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_050/metadata.json,0,3,0,0,,,
moderate_baseline_20260602_165012_051,moderate,baseline,moderate_baseline_20260602_165012_051,completed,20260604_105649,2026-06-04T10:57:24+0200,2,6,1,2,0,8,18816,4108,22924,71820.13,34.9521,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_051/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_052,moderate,baseline,moderate_baseline_20260602_165012_052,completed,20260604_105727,2026-06-04T10:58:13+0200,2,6,2,4,0,10,24466,5498,29964,71820.13,46.2676,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_052/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_053,moderate,baseline,moderate_baseline_20260602_165012_053,completed,20260604_105816,2026-06-04T10:59:09+0200,3,9,2,4,0,13,36528,6062,42590,71820.13,52.5525,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_053/metadata.json,0,3,0,0,,,
moderate_baseline_20260602_165012_054,moderate,baseline,moderate_baseline_20260602_165012_054,completed,20260604_105912,2026-06-04T11:00:06+0200,2,6,2,4,0,10,24105,6502,30607,71820.13,53.8865,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_054/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_055,moderate,baseline,moderate_baseline_20260602_165012_055,completed,20260604_110009,2026-06-04T11:01:08+0200,3,9,1,2,0,11,30698,7216,37914,71820.13,59.0487,Candidate A,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_055/metadata.json,3,0,0,0,,,
moderate_baseline_20260602_165012_056,moderate,baseline,moderate_baseline_20260602_165012_056,completed,20260604_110112,2026-06-04T11:02:07+0200,2,6,2,4,0,10,24359,6850,31209,71820.13,54.8302,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_056/metadata.json,0,3,0,0,,,
moderate_baseline_20260602_165012_057,moderate,baseline,moderate_baseline_20260602_165012_057,completed,20260604_110210,2026-06-04T11:02:42+0200,2,6,0,0,0,6,15369,3929,19298,71820.13,32.2156,Candidate A,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_057/metadata.json,3,0,0,0,,,
moderate_baseline_20260602_165012_058,moderate,baseline,moderate_baseline_20260602_165012_058,completed,20260604_110245,2026-06-04T11:03:23+0200,2,6,0,0,0,6,15875,4664,20539,71820.13,37.7827,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_058/metadata.json,0,0,0,3,,,
moderate_baseline_20260602_165012_059,moderate,baseline,moderate_baseline_20260602_165012_059,completed,20260604_110326,2026-06-04T11:04:08+0200,2,6,1,2,0,8,20585,5239,25824,71820.13,42.1867,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_059/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_060,moderate,baseline,moderate_baseline_20260602_165012_060,completed,20260604_110411,2026-06-04T11:05:21+0200,3,9,2,4,0,13,38535,8635,47170,71820.13,70.1545,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_060/metadata.json,0,3,0,0,,,
moderate_baseline_20260602_165012_061,moderate,baseline,moderate_baseline_20260602_165012_061,completed,20260604_110525,2026-06-04T11:06:11+0200,2,6,1,2,0,8,20230,5759,25989,71820.13,46.1837,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_061/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_062,moderate,baseline,moderate_baseline_20260602_165012_062,completed,20260604_110614,2026-06-04T11:07:18+0200,3,9,2,4,0,13,35674,7919,43593,71820.13,64.7053,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_062/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_063,moderate,baseline,moderate_baseline_20260602_165012_063,completed,20260604_110721,2026-06-04T11:08:01+0200,2,6,1,2,0,8,20961,4934,25895,71820.13,40.1521,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_063/metadata.json,0,0,0,3,,,
moderate_baseline_20260602_165012_064,moderate,baseline,moderate_baseline_20260602_165012_064,completed,20260604_110804,2026-06-04T11:08:40+0200,2,6,0,0,0,6,15829,4377,20206,71820.13,35.465,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_064/metadata.json,0,0,0,3,,,
moderate_baseline_20260602_165012_065,moderate,baseline,moderate_baseline_20260602_165012_065,completed,20260604_110843,2026-06-04T11:09:18+0200,2,6,0,0,0,6,15412,4338,19750,71820.13,34.9487,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_065/metadata.json,0,3,0,0,,,
moderate_baseline_20260602_165012_066,moderate,baseline,moderate_baseline_20260602_165012_066,completed,20260604_110920,2026-06-04T11:10:05+0200,2,6,1,2,0,8,20056,5512,25568,71820.13,44.7799,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_066/metadata.json,0,0,0,3,,,
moderate_baseline_20260602_165012_067,moderate,baseline,moderate_baseline_20260602_165012_067,completed,20260604_111009,2026-06-04T11:10:52+0200,2,6,2,4,0,10,24565,5176,29741,71820.13,42.8288,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_067/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_068,moderate,baseline,moderate_baseline_20260602_165012_068,completed,20260604_111054,2026-06-04T11:11:28+0200,2,6,0,0,0,6,15396,4104,19500,71820.13,33.473,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_068/metadata.json,0,3,0,0,,,
moderate_baseline_20260602_165012_069,moderate,baseline,moderate_baseline_20260602_165012_069,completed,20260604_111131,2026-06-04T11:12:38+0200,3,9,2,4,0,13,35552,8417,43969,71820.13,67.6688,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_069/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_070,moderate,baseline,moderate_baseline_20260602_165012_070,completed,20260604_111242,2026-06-04T11:13:44+0200,2,6,3,6,0,12,28474,7757,36231,71820.13,62.064,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_070/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_071,moderate,baseline,moderate_baseline_20260602_165012_071,completed,20260604_111347,2026-06-04T11:14:29+0200,2,6,1,2,0,8,20144,5180,25324,71820.13,41.8026,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_071/metadata.json,0,3,0,0,,,
moderate_baseline_20260602_165012_072,moderate,baseline,moderate_baseline_20260602_165012_072,completed,20260604_111432,2026-06-04T11:16:02+0200,5,15,1,2,0,17,59317,10693,70010,71820.13,90.2996,Candidate A,max_round_majority_vote,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_072/metadata.json,2,1,0,0,,,
moderate_baseline_20260602_165012_073,moderate,baseline,moderate_baseline_20260602_165012_073,completed,20260604_111605,2026-06-04T11:17:44+0200,5,15,2,4,0,19,69535,11881,81416,71820.13,98.6263,Candidate D,max_round_majority_vote,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_073/metadata.json,0,1,0,2,,,
moderate_baseline_20260602_165012_074,moderate,baseline,moderate_baseline_20260602_165012_074,completed,20260604_111747,2026-06-04T11:18:25+0200,2,6,1,2,0,8,21885,4532,26417,71820.13,38.1382,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_074/metadata.json,0,3,0,0,,,
moderate_baseline_20260602_165012_075,moderate,baseline,moderate_baseline_20260602_165012_075,completed,20260604_111828,2026-06-04T11:19:09+0200,2,6,1,2,0,8,20094,5088,25182,71820.13,41.3049,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_075/metadata.json,0,3,0,0,,,
moderate_baseline_20260602_165012_076,moderate,baseline,moderate_baseline_20260602_165012_076,completed,20260604_111912,2026-06-04T11:20:06+0200,2,6,2,4,0,10,24153,6780,30933,71820.13,54.3443,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_076/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_077,moderate,baseline,moderate_baseline_20260602_165012_077,completed,20260604_112010,2026-06-04T11:20:48+0200,2,6,0,0,0,6,15758,4685,20443,71820.13,38.0148,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_077/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_078,moderate,baseline,moderate_baseline_20260602_165012_078,completed,20260604_112051,2026-06-04T11:21:42+0200,2,6,1,2,0,8,20407,6359,26766,71820.13,50.9545,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_078/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_079,moderate,baseline,moderate_baseline_20260602_165012_079,completed,20260604_112145,2026-06-04T11:22:50+0200,3,9,1,2,0,11,31584,7899,39483,71820.13,64.7689,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_079/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_080,moderate,baseline,moderate_baseline_20260602_165012_080,completed,20260604_112253,2026-06-04T11:23:52+0200,2,6,3,6,0,12,30487,7298,37785,71820.13,59.1196,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_080/metadata.json,0,3,0,0,,,
moderate_baseline_20260602_165012_081,moderate,baseline,moderate_baseline_20260602_165012_081,completed,20260604_112355,2026-06-04T11:24:33+0200,2,6,0,0,0,6,15957,4649,20606,71820.13,37.6527,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_081/metadata.json,0,0,0,3,,,
moderate_baseline_20260602_165012_082,moderate,baseline,moderate_baseline_20260602_165012_082,completed,20260604_112436,2026-06-04T11:25:11+0200,2,6,0,0,0,6,15532,4327,19859,71820.13,35.1984,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_082/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_083,moderate,baseline,moderate_baseline_20260602_165012_083,completed,20260604_112514,2026-06-04T11:26:10+0200,2,6,5,10,0,16,39053,6835,45888,71820.13,55.778,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_083/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_084,moderate,baseline,moderate_baseline_20260602_165012_084,completed,20260604_112613,2026-06-04T11:27:11+0200,2,6,2,4,0,10,24619,7250,31869,71820.13,58.5368,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_084/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_085,moderate,baseline,moderate_baseline_20260602_165012_085,completed,20260604_112714,2026-06-04T11:28:33+0200,3,9,3,6,0,15,41203,9706,50909,71820.13,78.6652,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_085/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_086,moderate,baseline,moderate_baseline_20260602_165012_086,completed,20260604_112836,2026-06-04T11:29:50+0200,3,9,1,2,0,11,30702,9292,39994,71820.13,74.3568,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_086/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_087,moderate,baseline,moderate_baseline_20260602_165012_087,completed,20260604_112953,2026-06-04T11:30:33+0200,2,6,1,2,0,8,19977,4922,24899,71820.13,39.9602,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_087/metadata.json,0,0,0,3,,,
moderate_baseline_20260602_165012_088,moderate,baseline,moderate_baseline_20260602_165012_088,completed,20260604_113036,2026-06-04T11:31:26+0200,2,6,1,2,0,8,20187,6265,26452,71820.13,50.285,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_088/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_089,moderate,baseline,moderate_baseline_20260602_165012_089,completed,20260604_113129,2026-06-04T11:32:46+0200,3,9,3,6,0,15,39853,9566,49419,71820.13,77.1448,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_089/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_090,moderate,baseline,moderate_baseline_20260602_165012_090,completed,20260604_113249,2026-06-04T11:33:58+0200,3,9,2,4,0,13,34707,8451,43158,71820.13,68.4977,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_090/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_091,moderate,baseline,moderate_baseline_20260602_165012_091,completed,20260604_113401,2026-06-04T11:35:28+0200,4,12,4,8,0,20,66463,10495,76958,71820.13,87.894,Candidate A,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_091/metadata.json,3,0,0,0,,,
moderate_baseline_20260602_165012_092,moderate,baseline,moderate_baseline_20260602_165012_092,completed,20260604_113531,2026-06-04T11:36:17+0200,2,6,3,6,0,12,28658,5557,34215,71820.13,45.3674,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_092/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_093,moderate,baseline,moderate_baseline_20260602_165012_093,completed,20260604_113620,2026-06-04T11:36:53+0200,2,6,1,2,0,8,19460,4035,23495,71820.13,33.0104,Candidate A,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_093/metadata.json,3,0,0,0,,,
moderate_baseline_20260602_165012_094,moderate,baseline,moderate_baseline_20260602_165012_094,completed,20260604_113655,2026-06-04T11:37:35+0200,2,6,1,2,0,8,19938,4775,24713,71820.13,39.2463,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_094/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_095,moderate,baseline,moderate_baseline_20260602_165012_095,completed,20260604_113738,2026-06-04T11:39:12+0200,5,15,1,2,0,17,59491,11400,70891,71820.13,94.7889,Candidate B,max_round_majority_vote,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_095/metadata.json,0,2,1,0,,,
moderate_baseline_20260602_165012_096,moderate,baseline,moderate_baseline_20260602_165012_096,completed,20260604_113915,2026-06-04T11:40:14+0200,3,9,0,0,0,9,25895,7286,33181,71820.13,58.688,Candidate A,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_096/metadata.json,3,0,0,0,,,
moderate_baseline_20260602_165012_097,moderate,baseline,moderate_baseline_20260602_165012_097,completed,20260604_114017,2026-06-04T11:41:10+0200,2,6,3,6,0,12,28313,6523,34836,71820.13,52.8785,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_097/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_098,moderate,baseline,moderate_baseline_20260602_165012_098,completed,20260604_114113,2026-06-04T11:41:55+0200,2,6,1,2,0,8,20292,5218,25510,71820.13,42.262,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_098/metadata.json,0,3,0,0,,,
moderate_baseline_20260602_165012_099,moderate,baseline,moderate_baseline_20260602_165012_099,completed,20260604_114158,2026-06-04T11:42:52+0200,2,6,3,6,0,12,30717,6721,37438,71820.13,54.6167,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_099/metadata.json,0,0,3,0,,,
moderate_baseline_20260602_165012_100,moderate,baseline,moderate_baseline_20260602_165012_100,completed,20260604_114255,2026-06-04T11:43:39+0200,2,6,2,4,0,10,25298,5352,30650,71820.13,43.7217,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260602_165012_100/metadata.json,0,3,0,0,,,
moderate_treatment_20260602_165012_001,moderate,treatment,moderate_treatment_20260602_165012_001,completed,20260603_052557,2026-06-03T05:35:27+0200,3,9,5,10,27,19,180269,100023,280292,368051.37,570.0335,Candidate B,consensus,Candidate C,0,0.949787,0.948514,0.950612,0.949787,0.666667,0.633192,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_001/metadata.json,0,3,0,0,0.948514,0.950612,0.950236
moderate_treatment_20260602_165012_002,moderate,treatment,moderate_treatment_20260602_165012_002,completed,20260603_053530,2026-06-03T05:41:45+0200,2,6,6,12,17,18,126664,67759,194423,368051.37,375.5211,Candidate C,consensus,Candidate C,1,0.93885,0.934895,0.942003,0.93885,0.888889,0.834533,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_002/metadata.json,0,0,3,0,0.942003,0.939652,0.934895
moderate_treatment_20260602_165012_003,moderate,treatment,moderate_treatment_20260602_165012_003,completed,20260603_054148,2026-06-03T05:48:02+0200,2,6,6,12,18,18,120255,65126,185381,368051.37,373.6562,Candidate C,consensus,Candidate C,1,0.943739,0.940635,0.946104,0.943739,0.555556,0.5243,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_003/metadata.json,0,0,3,0,0.944477,0.940635,0.946104
