run_id,task_file,label_version,context_transparency_condition,smm_mode,speaker_order_seed,status,timestamp,completed_at,rounds,agent_turns,agent_tool_calls,agent_tool_messages,memory_updates,total_messages,input_tokens,output_tokens,total_tokens,runtime_seconds,final_candidate,decision_method,correct_candidate,decision_correct,team_process_score,team_process_communication,team_process_cooperation,metadata_file,votes_candidate_a,votes_candidate_b,votes_candidate_c,votes_candidate_d
moderate_baseline_20260616_081405_167,,,moderate,baseline,moderate_baseline_167,completed,20260619_211103,2026-06-19T21:12:10+0200,3,9,2,4,0,13,37617,9150,46767,66.6593,Candidate C,consensus,Candidate C,1,0.4375,0.25,0.625,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_167/metadata.json,0,0,3,0
moderate_baseline_20260616_081405_168,,,moderate,baseline,moderate_baseline_168,completed,20260619_211213,2026-06-19T21:13:05+0200,2,6,2,4,0,10,27364,7215,34579,52.3409,Candidate C,consensus,Candidate C,1,0.445833,0.291667,0.6,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_168/metadata.json,0,0,3,0
moderate_baseline_20260616_081405_169,,,moderate,baseline,moderate_baseline_169,completed,20260619_211308,2026-06-19T21:13:51+0200,2,6,2,4,0,10,26099,5947,32046,43.5042,Candidate C,consensus,Candidate C,1,0.383333,0.166667,0.6,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_169/metadata.json,0,0,3,0
moderate_baseline_20260616_081405_170,,,moderate,baseline,moderate_baseline_170,completed,20260619_211355,2026-06-19T21:14:44+0200,2,6,2,4,0,10,25962,6763,32725,48.8054,Candidate C,consensus,Candidate C,1,0.304167,0.208333,0.4,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_170/metadata.json,0,0,3,0
moderate_baseline_20260616_081405_171,,,moderate,baseline,moderate_baseline_171,completed,20260619_211447,2026-06-19T21:15:33+0200,2,6,4,8,0,14,36487,6224,42711,45.4895,Candidate C,consensus,Candidate C,1,0.483333,0.166667,0.8,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_171/metadata.json,0,0,3,0
moderate_baseline_20260616_081405_172,,,moderate,baseline,moderate_baseline_172,completed,20260619_211535,2026-06-19T21:16:47+0200,3,9,3,6,0,15,45221,9762,54983,71.3102,Candidate C,consensus,Candidate C,1,0.354167,0.208333,0.5,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_172/metadata.json,0,0,3,0
moderate_baseline_20260616_081405_173,,,moderate,baseline,moderate_baseline_173,completed,20260619_211650,2026-06-19T21:18:00+0200,3,9,2,4,0,13,38642,9546,48188,70.3511,Candidate B,consensus,Candidate C,0,0.395833,0.166667,0.625,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_173/metadata.json,0,3,0,0
moderate_baseline_20260616_081405_174,,,moderate,baseline,moderate_baseline_174,completed,20260619_211803,2026-06-19T21:18:44+0200,2,6,2,4,0,10,25522,5749,31271,41.5292,Candidate C,consensus,Candidate C,1,0.3625,0.125,0.6,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_174/metadata.json,0,0,3,0
moderate_baseline_20260616_081405_175,,,moderate,baseline,moderate_baseline_175,completed,20260619_211847,2026-06-19T21:19:27+0200,2,6,2,4,0,10,26109,5495,31604,40.2719,Candidate D,consensus,Candidate C,0,0.120833,0.041667,0.2,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_175/metadata.json,0,0,0,3
moderate_baseline_20260616_081405_176,,,moderate,baseline,moderate_baseline_176,completed,20260619_211930,2026-06-19T21:20:38+0200,3,9,4,8,0,17,51589,9233,60822,67.8422,Candidate C,consensus,Candidate C,1,0.270833,0.166667,0.375,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_176/metadata.json,0,0,3,0
moderate_baseline_20260616_081405_177,,,moderate,baseline,moderate_baseline_177,completed,20260619_212041,2026-06-19T21:21:15+0200,2,6,1,2,0,8,20943,4569,25512,33.9617,Candidate C,consensus,Candidate C,1,0.4625,0.125,0.8,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_177/metadata.json,0,0,3,0
moderate_baseline_20260616_081405_178,,,moderate,baseline,moderate_baseline_178,completed,20260619_212118,2026-06-19T21:22:10+0200,2,6,5,10,0,16,42512,7029,49541,52.2241,Candidate B,consensus,Candidate C,0,0.383333,0.166667,0.6,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_178/metadata.json,0,3,0,0
moderate_baseline_20260616_081405_179,,,moderate,baseline,moderate_baseline_179,completed,20260619_212213,2026-06-19T21:22:58+0200,2,6,4,8,0,14,36429,6015,42444,44.8438,Candidate D,consensus,Candidate C,0,0.283333,0.166667,0.4,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_179/metadata.json,0,0,0,3
moderate_baseline_20260616_081405_180,,,moderate,baseline,moderate_baseline_180,completed,20260619_212301,2026-06-19T21:24:24+0200,3,9,5,10,0,19,57737,11256,68993,83.0666,Candidate C,consensus,Candidate C,1,0.270833,0.291667,0.25,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_180/metadata.json,0,0,3,0
moderate_baseline_20260616_081405_181,,,moderate,baseline,moderate_baseline_181,completed,20260619_212426,2026-06-19T21:25:21+0200,2,6,4,8,0,14,38041,7355,45396,54.1855,Candidate C,consensus,Candidate C,1,0.2625,0.125,0.4,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_181/metadata.json,0,0,3,0
moderate_baseline_20260616_081405_182,,,moderate,baseline,moderate_baseline_182,completed,20260619_212524,2026-06-19T21:26:35+0200,3,9,2,4,0,13,39627,9765,49392,71.063,Candidate B,consensus,Candidate C,0,0.229167,0.208333,0.25,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_182/metadata.json,0,3,0,0
moderate_baseline_20260616_081405_183,,,moderate,baseline,moderate_baseline_183,completed,20260619_212637,2026-06-19T21:27:30+0200,2,6,3,6,0,12,32882,7152,40034,52.107,Candidate C,consensus,Candidate C,1,0.345833,0.291667,0.4,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_183/metadata.json,0,0,3,0
moderate_baseline_20260616_081405_184,,,moderate,baseline,moderate_baseline_184,completed,20260619_212733,2026-06-19T21:28:25+0200,2,6,5,10,0,16,45363,7124,52487,52.355,Candidate D,consensus,Candidate C,0,0.404167,0.208333,0.6,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_184/metadata.json,0,0,0,3
moderate_baseline_20260616_081405_185,,,moderate,baseline,moderate_baseline_185,completed,20260619_212828,2026-06-19T21:29:26+0200,2,6,7,14,0,20,59017,7790,66807,57.5615,Candidate B,consensus,Candidate C,0,0.304167,0.208333,0.4,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_185/metadata.json,0,3,0,0
moderate_baseline_20260616_081405_186,,,moderate,baseline,moderate_baseline_186,completed,20260619_212929,2026-06-19T21:30:12+0200,2,6,2,4,0,10,25536,5950,31486,43.5955,Candidate B,consensus,Candidate C,0,0.320833,0.041667,0.6,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_186/metadata.json,0,3,0,0
moderate_baseline_20260616_081405_187,,,moderate,baseline,moderate_baseline_187,completed,20260619_213015,2026-06-19T21:31:20+0200,3,9,2,4,0,13,38468,8799,47267,64.5501,Candidate B,consensus,Candidate C,0,0.333333,0.166667,0.5,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_187/metadata.json,0,3,0,0
moderate_baseline_20260616_081405_188,,,moderate,baseline,moderate_baseline_188,completed,20260619_213123,2026-06-19T21:32:03+0200,2,6,1,2,0,8,20289,5496,25785,39.9198,Candidate B,consensus,Candidate C,0,0.2,0.0,0.4,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_188/metadata.json,0,3,0,0
moderate_baseline_20260616_081405_189,,,moderate,baseline,moderate_baseline_189,completed,20260619_213206,2026-06-19T21:32:53+0200,2,6,5,10,0,16,42347,6309,48656,46.6884,Candidate C,consensus,Candidate C,1,0.325,0.25,0.4,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_189/metadata.json,0,0,3,0
moderate_baseline_20260616_081405_190,,,moderate,baseline,moderate_baseline_190,completed,20260619_213256,2026-06-19T21:33:41+0200,2,6,3,6,0,12,30789,6000,36789,44.4343,Candidate B,consensus,Candidate C,0,0.120833,0.041667,0.2,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_190/metadata.json,0,3,0,0
moderate_baseline_20260616_081405_191,,,moderate,baseline,moderate_baseline_191,completed,20260619_213344,2026-06-19T21:34:25+0200,2,6,2,4,0,10,25889,5545,31434,41.0396,Candidate C,consensus,Candidate C,1,0.4625,0.125,0.8,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_191/metadata.json,0,0,3,0
moderate_baseline_20260616_081405_192,,,moderate,baseline,moderate_baseline_192,completed,20260619_213428,2026-06-19T21:35:10+0200,2,6,4,8,0,14,34834,5658,40492,41.9118,Candidate C,consensus,Candidate C,1,0.2625,0.125,0.4,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_192/metadata.json,0,0,3,0
moderate_baseline_20260616_081405_193,,,moderate,baseline,moderate_baseline_193,completed,20260619_213514,2026-06-19T21:36:00+0200,2,6,3,6,0,12,30843,6286,37129,46.504,Candidate C,consensus,Candidate C,1,0.404167,0.208333,0.6,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_193/metadata.json,0,0,3,0
moderate_baseline_20260616_081405_194,,,moderate,baseline,moderate_baseline_194,completed,20260619_213604,2026-06-19T21:37:25+0200,3,9,4,8,0,17,52634,11001,63635,81.0837,Candidate B,consensus,Candidate C,0,0.5,0.25,0.75,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_194/metadata.json,0,3,0,0
moderate_baseline_20260616_081405_195,,,moderate,baseline,moderate_baseline_195,completed,20260619_213728,2026-06-19T21:38:05+0200,2,6,3,6,0,12,28880,5064,33944,37.7244,Candidate C,consensus,Candidate C,1,0.241667,0.083333,0.4,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_195/metadata.json,0,0,3,0
moderate_baseline_20260616_081405_196,,,moderate,baseline,moderate_baseline_196,completed,20260619_213808,2026-06-19T21:38:52+0200,2,6,4,8,0,14,38294,5843,44137,43.5286,Candidate B,consensus,Candidate C,0,0.083333,0.166667,0.0,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_196/metadata.json,0,3,0,0
moderate_baseline_20260616_081405_197,,,moderate,baseline,moderate_baseline_197,completed,20260619_213855,2026-06-19T21:39:41+0200,2,6,4,8,0,14,37641,6211,43852,46.0992,Candidate C,consensus,Candidate C,1,0.304167,0.208333,0.4,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_197/metadata.json,0,0,3,0
moderate_baseline_20260616_081405_198,,,moderate,baseline,moderate_baseline_198,completed,20260619_213945,2026-06-19T21:40:48+0200,3,9,3,6,0,15,42565,8494,51059,62.5918,Candidate C,consensus,Candidate C,1,0.229167,0.208333,0.25,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_198/metadata.json,0,0,3,0
moderate_baseline_20260616_081405_199,,,moderate,baseline,moderate_baseline_199,completed,20260619_214051,2026-06-19T21:41:32+0200,2,6,0,0,0,6,15619,5767,21386,41.742,Candidate D,consensus,Candidate C,0,0.241667,0.083333,0.4,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_199/metadata.json,0,0,0,3
moderate_baseline_20260616_081405_200,,,moderate,baseline,moderate_baseline_200,completed,20260619_214136,2026-06-19T21:42:20+0200,2,6,3,6,0,12,30225,6085,36310,44.641,Candidate B,consensus,Candidate C,0,0.241667,0.083333,0.4,01_data/final/final_200_gpt_oss_120b/moderate/moderate_baseline_20260616_081405_200/metadata.json,0,3,0,0
moderate_treatment_20260616_081405_001,,,moderate,treatment,moderate_treatment_001,completed,20260617_092225,2026-06-17T09:27:45+0200,2,6,2,4,18,10,100548,59819,160367,320.4701,Candidate C,consensus,Candidate C,1,0.245833,0.291667,0.2,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_001/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_002,,,moderate,treatment,moderate_treatment_002,completed,20260617_092748,2026-06-17T09:33:30+0200,2,6,6,12,17,18,123059,62388,185447,341.5872,Candidate C,consensus,Candidate C,1,0.266667,0.333333,0.2,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_002/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_003,,,moderate,treatment,moderate_treatment_003,completed,20260617_093333,2026-06-17T09:39:03+0200,2,6,4,8,18,14,108471,59781,168252,330.2775,Candidate C,consensus,Candidate C,1,0.504167,0.208333,0.8,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_003/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_004,,,moderate,treatment,moderate_treatment_004,completed,20260617_093906,2026-06-17T09:55:33+0200,5,15,6,12,44,27,345971,169878,515849,986.6136,Candidate D,max_round_majority_vote,Candidate C,0,0.297619,0.166667,0.428571,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_004/metadata.json,0,0,1,2
moderate_treatment_20260616_081405_005,,,moderate,treatment,moderate_treatment_005,completed,20260617_095535,2026-06-17T10:06:09+0200,4,12,4,8,34,20,229181,114743,343924,633.2636,Candidate C,consensus,Candidate C,1,0.30303,0.333333,0.272727,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_005/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_006,,,moderate,treatment,moderate_treatment_006,completed,20260617_100612,2026-06-17T10:12:12+0200,2,6,4,8,17,14,109513,62080,171593,360.1808,Candidate C,consensus,Candidate C,1,0.304167,0.208333,0.4,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_006/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_007,,,moderate,treatment,moderate_treatment_007,completed,20260617_101215,2026-06-17T10:17:57+0200,2,6,5,10,18,16,118687,62702,181389,342.4335,Candidate C,consensus,Candidate C,1,0.383333,0.166667,0.6,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_007/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_008,,,moderate,treatment,moderate_treatment_008,completed,20260617_101800,2026-06-17T10:23:59+0200,2,6,6,12,17,18,120723,66009,186732,359.29,Candidate C,consensus,Candidate C,1,0.483333,0.166667,0.8,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_008/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_009,,,moderate,treatment,moderate_treatment_009,completed,20260617_102403,2026-06-17T10:30:44+0200,2,6,7,14,18,20,139954,72616,212570,400.4299,Candidate B,consensus,Candidate C,0,0.4625,0.125,0.8,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_009/metadata.json,0,3,0,0
moderate_treatment_20260616_081405_010,,,moderate,treatment,moderate_treatment_010,completed,20260617_103047,2026-06-17T10:36:32+0200,2,6,5,10,18,16,120227,63829,184056,345.3036,Candidate C,consensus,Candidate C,1,0.445833,0.291667,0.6,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_010/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_011,,,moderate,treatment,moderate_treatment_011,completed,20260617_103635,2026-06-17T10:48:16+0200,4,12,8,16,34,28,276609,125513,402122,700.9719,Candidate C,consensus,Candidate C,1,0.30303,0.333333,0.272727,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_011/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_012,,,moderate,treatment,moderate_treatment_012,completed,20260617_104819,2026-06-17T10:54:48+0200,2,6,6,12,17,18,129068,72174,201242,389.3187,Candidate C,consensus,Candidate C,1,0.3875,0.375,0.4,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_012/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_013,,,moderate,treatment,moderate_treatment_013,completed,20260617_105451,2026-06-17T11:01:08+0200,2,6,7,14,17,20,127364,63993,191357,376.0739,Candidate C,consensus,Candidate C,1,0.566667,0.333333,0.8,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_013/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_014,,,moderate,treatment,moderate_treatment_014,completed,20260617_110111,2026-06-17T11:09:40+0200,3,9,5,10,26,19,184757,92717,277474,509.4293,Candidate C,consensus,Candidate C,1,0.270833,0.166667,0.375,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_014/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_015,,,moderate,treatment,moderate_treatment_015,completed,20260617_110943,2026-06-17T11:21:37+0200,4,12,5,10,36,22,245829,129796,375625,713.4715,Candidate C,consensus,Candidate C,1,0.393939,0.333333,0.454545,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_015/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_016,,,moderate,treatment,moderate_treatment_016,completed,20260617_112140,2026-06-17T11:28:20+0200,2,6,9,18,18,24,153880,71538,225418,400.4801,Candidate B,consensus,Candidate C,0,0.341667,0.083333,0.6,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_016/metadata.json,0,3,0,0
moderate_treatment_20260616_081405_017,,,moderate,treatment,moderate_treatment_017,completed,20260617_112823,2026-06-17T11:34:00+0200,2,6,4,8,18,14,102897,61627,164524,336.4021,Candidate C,consensus,Candidate C,1,0.325,0.25,0.4,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_017/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_018,,,moderate,treatment,moderate_treatment_018,completed,20260617_113403,2026-06-17T11:42:10+0200,3,9,5,10,27,19,169473,88305,257778,486.9783,Candidate C,consensus,Candidate C,1,0.229167,0.208333,0.25,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_018/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_019,,,moderate,treatment,moderate_treatment_019,completed,20260617_114213,2026-06-17T11:50:33+0200,3,9,3,6,27,15,150921,92639,243560,499.6061,Candidate C,consensus,Candidate C,1,0.479167,0.333333,0.625,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_019/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_020,,,moderate,treatment,moderate_treatment_020,completed,20260617_115036,2026-06-17T11:59:04+0200,3,9,4,8,27,17,173779,91901,265680,507.9702,Candidate C,consensus,Candidate C,1,0.375,0.25,0.5,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_020/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_021,,,moderate,treatment,moderate_treatment_021,completed,20260617_115907,2026-06-17T12:04:24+0200,2,6,4,8,18,14,115006,57523,172529,317.1108,Candidate C,consensus,Candidate C,1,0.245833,0.291667,0.2,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_021/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_022,,,moderate,treatment,moderate_treatment_022,completed,20260617_120427,2026-06-17T12:09:53+0200,2,6,4,8,18,14,106093,59348,165441,325.7092,Candidate B,consensus,Candidate C,0,0.420833,0.041667,0.8,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_022/metadata.json,0,3,0,0
moderate_treatment_20260616_081405_023,,,moderate,treatment,moderate_treatment_023,completed,20260617_120956,2026-06-17T12:15:48+0200,2,6,4,8,18,14,107221,66880,174101,351.7065,Candidate C,consensus,Candidate C,1,0.3625,0.125,0.6,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_023/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_024,,,moderate,treatment,moderate_treatment_024,completed,20260617_121551,2026-06-17T12:24:44+0200,3,9,4,8,27,17,176221,97833,274054,533.079,Candidate B,consensus,Candidate C,0,0.270833,0.166667,0.375,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_024/metadata.json,0,3,0,0
moderate_treatment_20260616_081405_025,,,moderate,treatment,moderate_treatment_025,completed,20260617_122447,2026-06-17T12:31:55+0200,2,6,4,8,18,14,119365,71130,190495,427.8784,Candidate C,consensus,Candidate C,1,0.383333,0.166667,0.6,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_025/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_026,,,moderate,treatment,moderate_treatment_026,completed,20260617_123157,2026-06-17T12:37:46+0200,2,6,3,6,18,12,101657,64851,166508,348.487,Candidate C,consensus,Candidate C,1,0.345833,0.291667,0.4,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_026/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_027,,,moderate,treatment,moderate_treatment_027,completed,20260617_123749,2026-06-17T12:43:27+0200,2,6,6,12,17,18,116081,61042,177123,338.0415,Candidate C,consensus,Candidate C,1,0.504167,0.208333,0.8,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_027/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_028,,,moderate,treatment,moderate_treatment_028,completed,20260617_124330,2026-06-17T12:48:33+0200,2,6,8,16,18,22,134845,52729,187574,303.2234,Candidate C,consensus,Candidate C,1,0.466667,0.333333,0.6,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_028/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_029,,,moderate,treatment,moderate_treatment_029,completed,20260617_124836,2026-06-17T12:58:54+0200,3,9,6,12,25,21,203541,107704,311245,617.6253,Candidate C,consensus,Candidate C,1,0.458333,0.291667,0.625,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_029/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_030,,,moderate,treatment,moderate_treatment_030,completed,20260617_125857,2026-06-17T13:04:58+0200,2,6,7,14,17,20,135443,65626,201069,360.6009,Candidate C,consensus,Candidate C,1,0.625,0.25,1.0,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_030/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_031,,,moderate,treatment,moderate_treatment_031,completed,20260617_130501,2026-06-17T13:10:33+0200,2,6,5,10,17,16,116188,60098,176286,332.408,Candidate C,consensus,Candidate C,1,0.266667,0.333333,0.2,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_031/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_032,,,moderate,treatment,moderate_treatment_032,completed,20260617_131036,2026-06-17T13:16:12+0200,2,6,7,14,18,20,146336,60481,206817,336.1566,Candidate C,consensus,Candidate C,1,0.366667,0.333333,0.4,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_032/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_033,,,moderate,treatment,moderate_treatment_033,completed,20260617_131615,2026-06-17T13:22:10+0200,2,6,7,14,18,20,133119,66168,199287,354.2116,Candidate A,consensus,Candidate C,0,0.45,0.5,0.4,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_033/metadata.json,3,0,0,0
moderate_treatment_20260616_081405_034,,,moderate,treatment,moderate_treatment_034,completed,20260617_132213,2026-06-17T13:28:06+0200,2,6,6,12,18,18,127977,62719,190696,353.4936,Candidate C,consensus,Candidate C,1,0.366667,0.333333,0.4,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_034/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_035,,,moderate,treatment,moderate_treatment_035,completed,20260617_132809,2026-06-17T13:33:19+0200,2,6,3,6,17,12,96428,58432,154860,309.9448,Candidate C,consensus,Candidate C,1,0.545833,0.291667,0.8,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_035/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_036,,,moderate,treatment,moderate_treatment_036,completed,20260617_133323,2026-06-17T13:39:13+0200,2,6,10,20,18,26,155752,61456,217208,350.929,Candidate C,consensus,Candidate C,1,0.525,0.25,0.8,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_036/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_037,,,moderate,treatment,moderate_treatment_037,completed,20260617_133917,2026-06-17T13:45:10+0200,2,6,5,10,18,16,120488,64947,185435,353.1201,Candidate C,consensus,Candidate C,1,0.245833,0.291667,0.2,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_037/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_038,,,moderate,treatment,moderate_treatment_038,completed,20260617_134513,2026-06-17T13:50:17+0200,2,6,3,6,17,12,105911,57523,163434,304.4309,Candidate C,consensus,Candidate C,1,0.1625,0.125,0.2,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_038/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_039,,,moderate,treatment,moderate_treatment_039,completed,20260617_135020,2026-06-17T13:56:18+0200,2,6,5,10,16,16,111375,65500,176875,357.8247,Candidate C,consensus,Candidate C,1,0.445833,0.291667,0.6,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_039/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_040,,,moderate,treatment,moderate_treatment_040,completed,20260617_135621,2026-06-17T14:01:54+0200,2,6,5,10,18,16,117229,61168,178397,332.6234,Candidate C,consensus,Candidate C,1,0.325,0.25,0.4,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_040/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_041,,,moderate,treatment,moderate_treatment_041,completed,20260617_140157,2026-06-17T14:06:47+0200,2,6,5,10,18,16,109196,52507,161703,289.4395,Candidate C,consensus,Candidate C,1,0.3875,0.375,0.4,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_041/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_042,,,moderate,treatment,moderate_treatment_042,completed,20260617_140650,2026-06-17T14:11:28+0200,2,6,2,4,18,10,90603,52851,143454,278.5294,Candidate C,consensus,Candidate C,1,0.504167,0.208333,0.8,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_042/metadata.json,0,0,3,0
moderate_treatment_20260616_081405_043,,,moderate,treatment,moderate_treatment_043,completed,20260617_141131,2026-06-17T14:20:27+0200,3,9,7,14,27,23,198338,94832,293170,535.3497,Candidate D,consensus,Candidate C,0,0.25,0.25,0.25,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_043/metadata.json,0,0,0,3
moderate_treatment_20260616_081405_044,,,moderate,treatment,moderate_treatment_044,completed,20260617_142030,2026-06-17T14:25:06+0200,2,6,4,8,18,14,103725,51585,155310,276.075,Candidate C,consensus,Candidate C,1,0.525,0.25,0.8,01_data/final/final_200_gpt_oss_120b/moderate/moderate_treatment_20260616_081405_044/metadata.json,0,0,3,0
