run_id,task_file,label_version,context_transparency_condition,smm_mode,speaker_order_seed,status,timestamp,completed_at,rounds,agent_turns,agent_tool_calls,agent_tool_messages,memory_updates,total_messages,input_tokens,output_tokens,total_tokens,runtime_seconds,final_candidate,decision_method,correct_candidate,decision_correct,team_process_score,team_process_communication,team_process_cooperation,metadata_file,votes_candidate_a,votes_candidate_b,votes_candidate_c,votes_candidate_d
moderate_baseline_20260720_122235_161,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_161,completed,20260723_233231,2026-07-23T23:33:59+0200,3,9,1,2,0,11,34083,12333,46416,88.3364,Candidate C,consensus,Candidate A,0,0.291667,0.208333,0.375,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_161/metadata.json,0,0,3,0
moderate_baseline_20260720_122235_162,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_162,completed,20260723_233403,2026-07-23T23:34:46+0200,2,6,3,6,0,12,31050,5899,36949,43.7298,Candidate B,consensus,Candidate A,0,0.483333,0.166667,0.8,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_162/metadata.json,0,3,0,0
moderate_baseline_20260720_122235_163,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_163,completed,20260723_233450,2026-07-23T23:35:35+0200,2,6,2,4,0,10,26902,6241,33143,45.5131,Candidate A,consensus,Candidate A,1,0.383333,0.166667,0.6,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_163/metadata.json,3,0,0,0
moderate_baseline_20260720_122235_164,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_164,completed,20260723_233539,2026-07-23T23:36:23+0200,2,6,2,4,0,10,25148,5982,31130,44.1729,Candidate A,consensus,Candidate A,1,0.2625,0.125,0.4,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_164/metadata.json,3,0,0,0
moderate_baseline_20260720_122235_165,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_165,completed,20260723_233626,2026-07-23T23:37:30+0200,2,6,3,6,0,12,32272,8865,41137,64.236,Candidate B,consensus,Candidate A,0,0.441667,0.083333,0.8,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_165/metadata.json,0,3,0,0
moderate_baseline_20260720_122235_166,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_166,completed,20260723_233733,2026-07-23T23:38:19+0200,2,6,2,4,0,10,27375,6207,33582,45.7485,Candidate B,consensus,Candidate A,0,0.341667,0.083333,0.6,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_166/metadata.json,0,3,0,0
moderate_baseline_20260720_122235_167,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_167,completed,20260723_233822,2026-07-23T23:39:04+0200,2,6,2,4,0,10,26300,5554,31854,41.1815,Candidate A,consensus,Candidate A,1,0.483333,0.166667,0.8,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_167/metadata.json,3,0,0,0
moderate_baseline_20260720_122235_168,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_168,completed,20260723_233907,2026-07-23T23:39:52+0200,2,6,3,6,0,12,31082,6100,37182,44.9873,Candidate B,consensus,Candidate A,0,0.304167,0.208333,0.4,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_168/metadata.json,0,3,0,0
moderate_baseline_20260720_122235_169,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_169,completed,20260723_233955,2026-07-23T23:40:36+0200,2,6,3,6,0,12,30478,5562,36040,41.3472,Candidate B,consensus,Candidate A,0,0.3625,0.125,0.6,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_169/metadata.json,0,3,0,0
moderate_baseline_20260720_122235_170,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_170,completed,20260723_234039,2026-07-23T23:41:23+0200,2,6,1,2,0,8,20524,6096,26620,43.9324,Candidate A,consensus,Candidate A,1,0.304167,0.208333,0.4,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_170/metadata.json,3,0,0,0
moderate_baseline_20260720_122235_171,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_171,completed,20260723_234126,2026-07-23T23:42:11+0200,2,6,1,2,0,8,20441,6284,26725,45.1144,Candidate A,consensus,Candidate A,1,0.441667,0.083333,0.8,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_171/metadata.json,3,0,0,0
moderate_baseline_20260720_122235_172,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_172,completed,20260723_234214,2026-07-23T23:42:57+0200,2,6,1,2,0,8,20960,5907,26867,42.9772,Candidate D,consensus,Candidate A,0,0.4,0.0,0.8,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_172/metadata.json,0,0,0,3
moderate_baseline_20260720_122235_173,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_173,completed,20260723_234301,2026-07-23T23:43:49+0200,2,6,3,6,0,12,31178,6535,37713,48.0087,Candidate B,consensus,Candidate A,0,0.183333,0.166667,0.2,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_173/metadata.json,0,3,0,0
moderate_baseline_20260720_122235_174,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_174,completed,20260723_234352,2026-07-23T23:44:36+0200,2,6,2,4,0,10,25958,6167,32125,44.4074,Candidate A,consensus,Candidate A,1,0.604167,0.208333,1.0,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_174/metadata.json,3,0,0,0
moderate_baseline_20260720_122235_175,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_175,completed,20260723_234440,2026-07-23T23:45:26+0200,2,6,1,2,0,8,21127,6391,27518,46.0544,Candidate A,consensus,Candidate A,1,0.2,0.0,0.4,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_175/metadata.json,3,0,0,0
moderate_baseline_20260720_122235_176,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_176,completed,20260723_234528,2026-07-23T23:46:51+0200,3,9,4,8,0,17,55204,11195,66399,82.3923,Candidate B,consensus,Candidate A,0,0.4375,0.25,0.625,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_176/metadata.json,0,3,0,0
moderate_baseline_20260720_122235_177,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_177,completed,20260723_234654,2026-07-23T23:48:20+0200,3,9,2,4,0,13,38261,11857,50118,85.8441,Candidate A,consensus,Candidate A,1,0.125,0.125,0.125,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_177/metadata.json,3,0,0,0
moderate_baseline_20260720_122235_178,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_178,completed,20260723_234823,2026-07-23T23:49:49+0200,4,12,2,4,0,16,52491,11614,64105,85.4753,Candidate A,consensus,Candidate A,1,0.439394,0.333333,0.545455,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_178/metadata.json,3,0,0,0
moderate_baseline_20260720_122235_179,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_179,completed,20260723_234952,2026-07-23T23:50:35+0200,2,6,2,4,0,10,25366,5762,31128,42.5534,Candidate B,consensus,Candidate A,0,0.241667,0.083333,0.4,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_179/metadata.json,0,3,0,0
moderate_baseline_20260720_122235_180,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_180,completed,20260723_235037,2026-07-23T23:51:31+0200,2,6,4,8,0,14,37146,7293,44439,53.5868,Candidate B,consensus,Candidate A,0,0.204167,0.208333,0.2,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_180/metadata.json,0,3,0,0
moderate_baseline_20260720_122235_181,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_181,completed,20260723_235134,2026-07-23T23:52:49+0200,3,9,2,4,0,13,37890,10215,48105,74.7461,Candidate A,consensus,Candidate A,1,0.395833,0.166667,0.625,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_181/metadata.json,3,0,0,0
moderate_baseline_20260720_122235_182,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_182,completed,20260723_235252,2026-07-23T23:53:28+0200,2,6,0,0,0,6,15644,4911,20555,35.9121,Candidate A,consensus,Candidate A,1,0.2625,0.125,0.4,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_182/metadata.json,3,0,0,0
moderate_baseline_20260720_122235_183,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_183,completed,20260723_235331,2026-07-23T23:54:27+0200,2,6,4,8,0,14,36985,7621,44606,55.668,Candidate B,consensus,Candidate A,0,0.425,0.25,0.6,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_183/metadata.json,0,3,0,0
moderate_baseline_20260720_122235_184,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_184,completed,20260723_235430,2026-07-23T23:55:32+0200,2,6,5,10,0,16,45047,8416,53463,62.148,Candidate B,consensus,Candidate A,0,0.204167,0.208333,0.2,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_184/metadata.json,0,3,0,0
moderate_baseline_20260720_122235_185,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_185,completed,20260723_235535,2026-07-23T23:56:28+0200,2,6,5,10,0,16,43975,7189,51164,52.7141,Candidate B,consensus,Candidate A,0,0.325,0.25,0.4,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_185/metadata.json,0,3,0,0
moderate_baseline_20260720_122235_186,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_186,completed,20260723_235631,2026-07-23T23:57:48+0200,3,9,1,2,0,11,33542,10530,44072,76.9438,Candidate A,consensus,Candidate A,1,0.270833,0.041667,0.5,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_186/metadata.json,3,0,0,0
moderate_baseline_20260720_122235_187,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_187,completed,20260723_235751,2026-07-23T23:59:01+0200,3,9,1,2,0,11,31675,9660,41335,69.4709,Candidate D,consensus,Candidate A,0,0.395833,0.166667,0.625,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_187/metadata.json,0,0,0,3
moderate_baseline_20260720_122235_188,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_188,completed,20260723_235904,2026-07-24T00:00:14+0200,3,9,4,8,0,17,51142,9510,60652,69.9408,Candidate C,consensus,Candidate A,0,0.541667,0.333333,0.75,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_188/metadata.json,0,0,3,0
moderate_baseline_20260720_122235_189,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_189,completed,20260724_000017,2026-07-24T00:00:58+0200,2,6,2,4,0,10,26095,5654,31749,41.6898,Candidate B,consensus,Candidate A,0,0.1,0.0,0.2,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_189/metadata.json,0,3,0,0
moderate_baseline_20260720_122235_190,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_190,completed,20260724_000102,2026-07-24T00:02:48+0200,4,12,4,8,0,20,68387,14255,82642,106.3164,Candidate B,consensus,Candidate A,0,0.352273,0.25,0.454545,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_190/metadata.json,0,3,0,0
moderate_baseline_20260720_122235_191,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_191,completed,20260724_000251,2026-07-24T00:03:37+0200,2,6,1,2,0,8,20539,6264,26803,45.3471,Candidate A,consensus,Candidate A,1,0.120833,0.041667,0.2,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_191/metadata.json,3,0,0,0
moderate_baseline_20260720_122235_192,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_192,completed,20260724_000340,2026-07-24T00:04:29+0200,2,6,1,2,0,8,20662,6806,27468,49.1851,Candidate D,consensus,Candidate A,0,0.420833,0.041667,0.8,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_192/metadata.json,0,0,0,3
moderate_baseline_20260720_122235_193,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_193,completed,20260724_000432,2026-07-24T00:05:43+0200,3,9,3,6,0,15,45593,9706,55299,71.5988,Candidate B,consensus,Candidate A,0,0.270833,0.166667,0.375,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_193/metadata.json,0,3,0,0
moderate_baseline_20260720_122235_194,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_194,completed,20260724_000546,2026-07-24T00:07:44+0200,5,15,2,4,0,19,67471,15937,83408,118.0322,Candidate C,consensus,Candidate A,0,0.375,0.25,0.5,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_194/metadata.json,0,0,3,0
moderate_baseline_20260720_122235_195,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_195,completed,20260724_000748,2026-07-24T00:08:39+0200,2,6,3,6,0,12,32243,6869,39112,51.1791,Candidate B,consensus,Candidate A,0,0.3625,0.125,0.6,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_195/metadata.json,0,3,0,0
moderate_baseline_20260720_122235_196,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_196,completed,20260724_000842,2026-07-24T00:09:24+0200,2,6,1,2,0,8,21007,5729,26736,41.5481,Candidate C,consensus,Candidate A,0,0.141667,0.083333,0.2,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_196/metadata.json,0,0,3,0
moderate_baseline_20260720_122235_197,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_197,completed,20260724_000928,2026-07-24T00:10:05+0200,2,6,1,2,0,8,20130,5139,25269,37.5896,Candidate B,consensus,Candidate A,0,0.341667,0.083333,0.6,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_197/metadata.json,0,3,0,0
moderate_baseline_20260720_122235_198,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_198,completed,20260724_001008,2026-07-24T00:11:07+0200,3,9,0,0,0,9,26215,8090,34305,58.8779,Candidate B,consensus,Candidate A,0,0.4375,0.0,0.875,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_198/metadata.json,0,3,0,0
moderate_baseline_20260720_122235_199,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_199,completed,20260724_001110,2026-07-24T00:11:48+0200,2,6,1,2,0,8,20712,5194,25906,38.0557,Candidate C,consensus,Candidate A,0,0.383333,0.166667,0.6,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_199/metadata.json,0,0,3,0
moderate_baseline_20260720_122235_200,hidden_profile_task_rotation.json,rotated_ac,moderate,baseline,moderate_baseline_200,completed,20260724_001151,2026-07-24T00:13:19+0200,3,9,5,10,0,19,58258,12059,70317,88.1044,Candidate B,consensus,Candidate A,0,0.291667,0.208333,0.375,01_data/raw/simulations/moderate/moderate_baseline_20260720_122235_200/metadata.json,0,3,0,0
moderate_treatment_20260720_122235_001,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_001,completed,20260721_171620,2026-07-21T17:23:58+0200,3,9,5,10,27,19,169854,102081,271935,457.871,Candidate A,consensus,Candidate A,1,0.3125,0.25,0.375,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_001/metadata.json,3,0,0,0
moderate_treatment_20260720_122235_002,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_002,completed,20260721_172401,2026-07-21T17:29:10+0200,2,6,3,6,18,12,106001,69404,175405,309.4732,Candidate A,consensus,Candidate A,1,0.3625,0.125,0.6,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_002/metadata.json,3,0,0,0
moderate_treatment_20260720_122235_003,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_003,completed,20260721_172913,2026-07-21T17:34:08+0200,2,6,3,6,17,12,95562,65619,161181,294.9987,Candidate A,consensus,Candidate A,1,0.141667,0.083333,0.2,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_003/metadata.json,3,0,0,0
moderate_treatment_20260720_122235_004,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_004,completed,20260721_173411,2026-07-21T17:38:27+0200,2,6,2,4,18,10,87160,57242,144402,256.3875,Candidate B,consensus,Candidate A,0,0.241667,0.083333,0.4,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_004/metadata.json,0,3,0,0
moderate_treatment_20260720_122235_005,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_005,completed,20260721_173831,2026-07-21T17:46:48+0200,3,9,5,10,27,19,181791,108273,290064,497.331,Candidate A,consensus,Candidate A,1,0.3125,0.125,0.5,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_005/metadata.json,3,0,0,0
moderate_treatment_20260720_122235_006,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_006,completed,20260721_174651,2026-07-21T17:54:32+0200,3,9,8,16,26,25,205414,98253,303667,461.0673,Candidate A,consensus,Candidate A,1,0.1875,0.25,0.125,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_006/metadata.json,3,0,0,0
moderate_treatment_20260720_122235_007,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_007,completed,20260721_175435,2026-07-21T17:58:53+0200,2,6,4,8,18,14,103864,57014,160878,258.4073,Candidate A,consensus,Candidate A,1,0.1625,0.125,0.2,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_007/metadata.json,3,0,0,0
moderate_treatment_20260720_122235_008,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_008,completed,20260721_175857,2026-07-21T18:13:16+0200,5,15,9,18,44,33,392321,179479,571800,858.9206,Candidate A,consensus,Candidate A,1,0.46131,0.208333,0.714286,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_008/metadata.json,3,0,0,0
moderate_treatment_20260720_122235_009,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_009,completed,20260721_181319,2026-07-21T18:18:23+0200,2,6,5,10,17,16,113011,68407,181418,304.435,Candidate A,consensus,Candidate A,1,0.283333,0.166667,0.4,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_009/metadata.json,3,0,0,0
moderate_treatment_20260720_122235_010,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_010,completed,20260721_181826,2026-07-21T18:23:07+0200,2,6,4,8,18,14,102920,61254,164174,281.4608,Candidate A,consensus,Candidate A,1,0.283333,0.166667,0.4,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_010/metadata.json,3,0,0,0
moderate_treatment_20260720_122235_011,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_011,completed,20260721_182311,2026-07-21T18:35:06+0200,4,12,10,20,35,32,318827,154660,473487,715.3433,Candidate A,consensus,Candidate A,1,0.488636,0.25,0.727273,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_011/metadata.json,3,0,0,0
moderate_treatment_20260720_122235_012,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_012,completed,20260721_183509,2026-07-21T18:45:39+0200,4,12,8,16,34,28,304324,129874,434198,630.057,Candidate B,consensus,Candidate A,0,0.261364,0.25,0.272727,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_012/metadata.json,0,3,0,0
moderate_treatment_20260720_122235_013,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_013,completed,20260721_184542,2026-07-21T18:50:47+0200,2,6,6,12,18,18,124367,64627,188994,304.3464,Candidate C,consensus,Candidate A,0,0.083333,0.166667,0.0,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_013/metadata.json,0,0,3,0
moderate_treatment_20260720_122235_014,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_014,completed,20260721_185050,2026-07-21T18:56:02+0200,2,6,4,8,18,14,101752,66913,168665,312.0469,Candidate A,consensus,Candidate A,1,0.425,0.25,0.6,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_014/metadata.json,3,0,0,0
moderate_treatment_20260720_122235_015,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_015,completed,20260721_185605,2026-07-21T19:01:22+0200,2,6,5,10,18,16,117709,68781,186490,316.8504,Candidate B,consensus,Candidate A,0,0.020833,0.041667,0.0,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_015/metadata.json,0,3,0,0
moderate_treatment_20260720_122235_016,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_016,completed,20260721_190125,2026-07-21T19:09:39+0200,3,9,11,22,27,31,238953,104974,343927,493.9536,Candidate A,consensus,Candidate A,1,0.270833,0.166667,0.375,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_016/metadata.json,3,0,0,0
moderate_treatment_20260720_122235_017,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_017,completed,20260721_190942,2026-07-21T19:14:33+0200,2,6,5,10,18,16,117387,64316,181703,291.1305,Candidate A,consensus,Candidate A,1,0.383333,0.166667,0.6,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_017/metadata.json,3,0,0,0
moderate_treatment_20260720_122235_018,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_018,completed,20260721_191436,2026-07-21T19:29:46+0200,2,6,6,12,18,18,124520,73236,197756,910.2817,Candidate A,consensus,Candidate A,1,0.283333,0.166667,0.4,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_018/metadata.json,3,0,0,0
moderate_treatment_20260720_122235_019,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_019,completed,20260721_192949,2026-07-21T19:35:34+0200,2,6,10,20,18,26,178045,74368,252413,345.0406,Candidate B,consensus,Candidate A,0,0.283333,0.166667,0.4,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_019/metadata.json,0,3,0,0
moderate_treatment_20260720_122235_020,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_020,completed,20260721_193537,2026-07-21T19:41:13+0200,2,6,6,12,18,18,120486,71982,192468,335.6528,Candidate A,consensus,Candidate A,1,0.5625,0.125,1.0,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_020/metadata.json,3,0,0,0
moderate_treatment_20260720_122235_021,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_021,completed,20260721_194116,2026-07-21T19:46:47+0200,2,6,2,4,17,10,99824,71795,171619,331.3483,Candidate A,consensus,Candidate A,1,0.4875,0.375,0.6,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_021/metadata.json,3,0,0,0
moderate_treatment_20260720_122235_022,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_022,completed,20260721_194651,2026-07-21T19:51:37+0200,2,6,5,10,18,16,114283,60874,175157,286.8046,Candidate A,consensus,Candidate A,1,0.383333,0.166667,0.6,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_022/metadata.json,3,0,0,0
moderate_treatment_20260720_122235_023,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_023,completed,20260721_195141,2026-07-21T19:56:56+0200,2,6,5,10,18,16,114724,70428,185152,314.836,Candidate B,consensus,Candidate A,0,0.1625,0.125,0.2,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_023/metadata.json,0,3,0,0
moderate_treatment_20260720_122235_024,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_024,completed,20260721_195659,2026-07-21T20:11:27+0200,5,15,9,18,43,33,398236,183876,582112,868.2944,Candidate A,consensus,Candidate A,1,0.345238,0.333333,0.357143,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_024/metadata.json,3,0,0,0
moderate_treatment_20260720_122235_025,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_025,completed,20260721_201130,2026-07-21T20:19:17+0200,3,9,6,12,27,21,184384,100287,284671,466.5819,Candidate A,consensus,Candidate A,1,0.291667,0.208333,0.375,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_025/metadata.json,3,0,0,0
moderate_treatment_20260720_122235_026,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_026,completed,20260721_201920,2026-07-21T20:24:22+0200,2,6,4,8,17,14,106146,68986,175132,301.4216,Candidate A,consensus,Candidate A,1,0.383333,0.166667,0.6,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_026/metadata.json,3,0,0,0
moderate_treatment_20260720_122235_027,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_027,completed,20260721_202425,2026-07-21T20:33:41+0200,3,9,8,16,26,25,211573,118854,330427,556.5723,Candidate A,consensus,Candidate A,1,0.229167,0.083333,0.375,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_027/metadata.json,3,0,0,0
moderate_treatment_20260720_122235_028,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_028,completed,20260721_203345,2026-07-21T20:42:24+0200,3,9,8,16,25,25,207492,110249,317741,519.4573,Candidate A,consensus,Candidate A,1,0.3125,0.125,0.5,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_028/metadata.json,3,0,0,0
moderate_treatment_20260720_122235_029,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_029,completed,20260721_204227,2026-07-21T20:47:45+0200,2,6,7,14,18,20,141949,69559,211508,318.2757,Candidate A,consensus,Candidate A,1,0.366667,0.333333,0.4,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_029/metadata.json,3,0,0,0
moderate_treatment_20260720_122235_030,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_030,completed,20260721_204749,2026-07-21T20:52:21+0200,2,6,4,8,18,14,113702,60524,174226,272.369,Candidate A,consensus,Candidate A,1,0.425,0.25,0.6,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_030/metadata.json,3,0,0,0
moderate_treatment_20260720_122235_031,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_031,completed,20260721_205224,2026-07-21T21:07:50+0200,5,15,14,28,45,43,421118,195841,616959,926.1159,Candidate A,max_round_majority_vote,Candidate A,1,0.154762,0.166667,0.142857,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_031/metadata.json,2,1,0,0
moderate_treatment_20260720_122235_032,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_032,completed,20260721_210753,2026-07-21T21:19:22+0200,4,12,8,16,36,28,288797,144727,433524,689.1465,Candidate A,consensus,Candidate A,1,0.261364,0.25,0.272727,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_032/metadata.json,3,0,0,0
moderate_treatment_20260720_122235_033,hidden_profile_task_rotation.json,rotated_ac,moderate,treatment,moderate_treatment_033,completed,20260721_211925,2026-07-21T21:27:49+0200,3,9,7,14,27,23,193917,108426,302343,504.2218,Candidate C,consensus,Candidate A,0,0.166667,0.208333,0.125,01_data/raw/simulations/moderate/moderate_treatment_20260720_122235_033/metadata.json,0,0,3,0
